longitude,latitude
34.241281,31.250196
33.803232,31.13194
29.894987,31.18051
29.232079,28.766622
33.800864,31.126646
31.334314,30.084628
33.800864,31.126646
34.117064,31.212225
34.241281,31.250196
31.135254,30.544004
33.800864,31.126646
29.894987,31.18051
29.894987,31.18051
31.317676,29.854085
31.317676,29.854085
30.963032,29.997914
32.253088,30.647354
32.253088,30.647354
32.253088,30.647354
31.317676,29.854085
33.800864,31.126646
31.334314,30.084628
34.117064,31.212225
30.941975,31.10632
29.894987,31.18051
29.894987,31.18051
29.894987,31.18051
29.894987,31.18051
29.894987,31.18051
30.057511,31.303614
34.117064,31.212225
34.117064,31.212225
34.241281,31.250196
31.317676,29.854085
33.148611,30.426389
31.334314,30.084628
34.117064,31.212225
33.717454,30.65881
31.184652,30.465685
33.800864,31.126646
31.03351,30.875356
30.343551,30.848099
29.232079,28.766622
31.695478,26.558523
34.241281,31.250196
34.241281,31.250196
30.963032,29.997914
32.549628,29.966834
30.708694,28.309791
31.09818,29.080087
31.09818,29.080087
30.823359,30.819121
31.371168,29.827227
34.119579,31.208759
33.800864,31.126646
34.241281,31.250196
33.800864,31.126646
31.185193,30.022924
31.185193,30.022924
31.185193,30.022924
31.185193,30.022924
31.185193,30.022924
31.293508,30.941732
34.117064,31.212225
31.814443,31.417539
31.814443,31.417539
34.241281,31.250196
34.117064,31.212225
30.838811,29.311707
30.682439,29.360999
30.846014,29.307319
30.842872,29.308363
30.842872,29.308363
31.814443,31.417539
34.241281,31.250196
34.241281,31.250196
32.899651,24.088856
33.617577,30.608472
31.334314,30.084628
33.617577,30.608472
31.334314,30.084628
31.334314,30.084628
34.087422,31.16983
34.196667,31.172222
31.170674,30.968777
30.999529,30.787678
34.117064,31.212225
34.241281,31.250196
29.894987,31.18051
29.894987,31.18051
29.894987,31.18051
29.894987,31.18051
31.170674,30.968777
31.287932,30.014193
34.117064,31.212225
30.13,31.131111
29.894987,31.18051
29.894987,31.18051
29.894987,31.18051
29.894987,31.18051
33.800864,31.126646
33.800864,31.126646
30.838811,29.311707
31.007948,30.560456
34.241281,31.250196
34.117064,31.212225
34.05,30.783333
31.334314,30.084628
31.334314,30.084628
31.334314,30.084628
31.334314,30.084628
33.800864,31.126646
29.894987,31.18051
34.117064,31.212225
31.334314,30.084628
29.894987,31.18051
33.800864,31.126646
33.985587,31.175401
31.185193,30.022924
33.617577,30.608472
31.563543,30.718645
31.135947,30.122938
32.549718,29.966834
33.800864,31.126646
34.117064,31.212225
34.241281,31.250196
34.124159,31.211882
34.087422,31.16983
34.123059,31.156792
33.955927,31.163713
33.800864,31.126646
33.617577,30.608472
30.838811,29.311707
31.185193,30.022924
34.241281,31.250196
33.800864,31.126646
34.241281,31.250196
34.117064,31.212225
32.549807,29.966834
30.730906,27.859921
34.068869,31.207882
33.820059,31.125883
33.800864,31.126646
31.185193,30.022924
33.800864,31.126646
33.8657,29.691005
33.639568,30.543211
31.200826,29.257506
31.013428,30.551154
34.151037,31.211786
34.117064,31.212225
34.117064,31.212225
34.117064,31.212225
34.117064,31.212225
34.117064,31.212225
34.117064,31.212225
33.800864,31.126646
31.724866,30.727675
30.838811,29.311707
31.185193,30.022924
31.334314,30.084628
29.894987,31.18051
34.110425,31.211645
34.117064,31.212225
34.117064,31.212225
34.151037,31.211786
34.123383,31.210685
34.110425,31.211645
34.110425,31.211645
32.901032,24.088088
34.14131,31.174071
34.117064,31.212225
34.151037,31.211786
33.800864,31.126646
34.117064,31.212225
33.800864,31.126646
34.117064,31.212225
34.117064,31.212225
34.110425,31.211645
34.117064,31.212225
33.800864,31.126646
33.800864,31.126646
34.117064,31.212225
33.800864,31.126646
34.241281,31.250196
31.503584,30.576868
34.241281,31.250196
34.241281,31.250196
31.335283,29.849805
31.503943,30.577668
30.963032,29.997914
30.963032,29.997914
34.241281,31.250196
34.117064,31.212225
33.800864,31.126646
30.942169,31.111961
30.836503,29.311529
34.117064,31.212225
34.241281,31.250196
34.117064,31.212225
34.241281,31.250196
34.117064,31.212225
33.618098,30.608949
34.117064,31.212225
31.724866,30.727675
31.536797,31.441411
34.117064,31.212225
34.117064,31.212225
33.617577,30.608472
34.241281,31.250196
34.151037,31.211786
34.151037,31.211786
31.334314,30.084628
33.800864,31.126646
34.117064,31.212225
33.803276,31.132093
33.803276,31.132093
33.803276,31.132093
34.241281,31.250196
33.617577,30.608472
34.117064,31.212225
34.241281,31.250196
34.241281,31.250196
34.241281,31.250196
33.617577,30.608472
31.320609,30.125427
30.983749,28.921436
33.617577,30.608472
30.836503,29.311529
33.803276,31.132093
33.617577,30.608472
33.617577,30.608472
33.008587,31.016779
34.241281,31.250196
34.117064,31.212225
34.117064,31.212225
32.240407,26.047953
32.240407,26.047953
34.008056,31.126944
34.068869,31.207882
34.241281,31.250196
34.241281,31.250196
34.080503,31.201445
33.617577,30.608472
34.196667,31.172222
31.730288,30.725516
33.617577,30.608472
34.241281,31.250196
34.241281,31.250196
33.617577,30.608472
33.803276,31.132093
31.503016,30.587291
31.503016,30.587291
31.503016,30.587291
31.503016,30.587291
34.068869,31.207882
33.932246,31.110285
34.241281,31.250196
34.117064,31.212225
34.241281,31.250196
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
31.927718,30.811078
31.896667,30.795
34.117064,31.212225
31.317676,29.854085
30.838811,29.311707
34.117064,31.212225
30.194722,30.437778
,
34.241281,31.250196
34.241281,31.250196
33.800864,31.126646
30.797906,29.238158
30.797906,29.238158
33.800864,31.126646
31.110741,30.030554
30.959152,29.474122
32.301866,31.265289
,
32.904158,24.611645
30.47275,31.042457
30.47275,31.042457
30.311429,31.097014
30.838811,29.311707
33.800864,31.126646
34.117064,31.212225
30.838811,29.311707
34.008556,31.186065
31.094774,29.07605
31.678611,30.5375
31.334314,30.084628
31.334314,30.084628
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.617577,30.608472
34.022213,31.152665
31.185193,30.022924
34.117064,31.212225
31.170674,30.968777
31.317676,29.854085
31.130546,30.747309
34.117064,31.212225
34.241281,31.250196
34.117064,31.212225
33.800864,31.126646
33.800864,31.126646
34.146268,31.082872
34.117064,31.212225
32.717499,25.714679
31.334314,30.084628
34.241281,31.250196
31.334314,30.084628
30.61523,29.286538
34.117064,31.212225
33.800864,31.126646
34.117064,31.212225
30.838811,29.311707
31.158298,30.076843
31.158298,30.076843
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
31.158298,30.076843
31.158298,30.076843
33.800864,31.126646
30.838811,29.311707
33.800864,31.126646
33.803276,31.132093
33.800864,31.126646
30.838811,29.311707
30.838811,29.311707
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.617577,30.608472
33.617577,30.608472
31.692668,30.667636
30.963032,29.997914
30.963032,29.997914
30.47275,31.042457
31.185193,30.022924
31.334314,30.084628
34.117064,31.212225
30.963032,29.997914
31.09818,29.080087
31.09818,29.080087
31.317676,29.854085
30.838811,29.311707
31.216847,30.329237
31.184831,30.465993
31.184831,30.465993
29.894987,31.18051
31.09818,29.080087
34.117064,31.212225
34.146268,31.082872
34.110425,31.211645
34.110425,31.211645
34.117064,31.212225
34.117064,31.212225
34.117064,31.212225
33.800864,31.126646
31.184831,30.465993
30.838811,29.311707
32.899829,24.088938
34.117064,31.212225
34.241281,31.250196
34.117064,31.212225
30.838811,29.311707
33.800864,31.126646
33.800864,31.126646
34.164167,31.156389
31.334314,30.084628
30.665666,30.886599
31.719546,30.732662
33.800864,31.126646
31.09818,29.080087
31.334314,30.084628
34.241281,31.250196
30.959152,29.474122
30.838811,29.311707
34.117064,31.212225
30.838811,29.311707
32.174605,29.368226
34.117064,31.212225
34.241281,31.250196
31.334314,30.084628
31.185193,30.022924
34.117064,31.212225
34.117064,31.212225
29.894987,31.18051
33.800864,31.126646
33.800864,31.126646
31.334314,30.084628
34.241281,31.250196
34.146268,31.082872
34.241281,31.250196
34.117064,31.212225
34.117064,31.212225
34.117064,31.212225
33.800864,31.126646
34.241281,31.250196
34.117064,31.212225
34.241281,31.250196
31.334314,30.084628
33.800864,31.126646
33.800864,31.126646
34.117064,31.212225
31.185193,30.022924
33.800864,31.126646
31.443433,30.753697
30.838811,29.311707
34.117064,31.212225
33.624076,30.683774
34.241281,31.250196
34.122179,31.191312
30.930947,29.55715
33.800864,31.126646
32.536682,29.977461
31.334314,30.084628
30.842129,29.312292
30.838811,29.311707
34.241281,31.250196
34.117064,31.212225
34.241281,31.250196
31.179426,27.181122
34.241281,31.250196
31.269641,30.135777
31.504635,30.577371
33.800864,31.126646
33.88896,30.671648
30.417069,31.400744
33.800864,31.126646
33.800864,31.126646
31.69428,26.559551
30.797906,29.238158
33.800864,31.126646
31.09818,29.080087
33.800864,31.126646
32.221662,26.066562
34.117064,31.212225
34.117064,31.212225
34.117064,31.212225
33.800864,31.126646
33.645026,30.652019
34.151037,31.211786
30.343551,30.848099
34.241281,31.250196
31.1368,30.193108
34.241281,31.250196
34.117064,31.212225
34.117064,31.212225
33.800864,31.126646
33.800864,31.126646
34.241281,31.250196
34.117064,31.212225
31.185193,30.022924
33.800864,31.126646
31.185193,30.022924
33.800864,31.126646
31.253722,29.829254
31.504178,30.576491
31.504066,30.576538
31.467149,30.207582
33.800864,31.126646
30.838811,29.311707
31.646348,31.02314
33.800864,31.126646
31.334314,30.084628
30.963032,29.997914
31.482634,30.588551
31.482826,30.588468
33.800864,31.126646
34.117064,31.212225
34.241281,31.250196
33.800864,31.126646
29.894987,31.18051
29.894987,31.18051
34.117064,31.212225
31.110741,30.030554
30.84285,29.308402
33.800864,31.126646
33.72472,31.116554
34.117064,31.212225
33.800864,31.126646
31.334314,30.084628
33.800864,31.126646
33.800864,31.126646
31.09818,29.080087
30.999529,30.787678
34.241281,31.250196
33.800864,31.126646
,
33.800864,31.126646
33.800864,31.126646
34.173178,30.169854
33.800864,31.126646
31.67165,30.72086
29.894987,31.18051
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
31.185193,30.022924
31.491318,31.083202
31.504066,30.576538
34.151037,31.211786
33.800864,31.126646
34.241281,31.250196
31.33423,31.04359
33.800864,31.126646
33.800864,31.126646
31.208853,30.013056
31.287139,29.905309
33.800864,31.126646
34.241281,31.250196
33.800864,31.126646
33.800864,31.126646
34.241281,31.250196
31.266833,29.850425
33.800864,31.126646
34.241281,31.250196
34.241281,31.250196
33.800864,31.126646
33.617577,30.608472
31.504066,30.576538
33.800864,31.126646
34.241281,31.250196
33.800864,31.126646
33.800864,31.126646
34.117064,31.212225
33.800864,31.126646
31.334314,30.084628
31.719546,30.732662
31.185193,30.022924
34.241281,31.250196
33.800864,31.126646
34.117064,31.212225
34.241281,31.250196
33.800864,31.126646
31.09818,29.080087
31.185193,30.022924
33.812483,31.062082
33.80377,27.205331
31.185928,29.929591
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
31.259934,29.62302
34.087422,31.16983
34.117064,31.212225
33.800864,31.126646
33.800864,31.126646
31.185193,30.022924
33.800864,31.126646
33.800864,31.126646
31.185193,30.022924
34.241281,31.250196
31.719546,30.732662
31.798835,30.730038
31.588371,30.659786
33.800864,31.126646
33.800864,31.126646
30.93058,30.465928
33.800864,31.126646
34.241281,31.250196
34.241281,31.250196
34.082742,31.207376
33.800864,31.126646
33.800864,31.126646
31.185193,30.022924
34.117064,31.212225
33.617577,30.608472
33.008587,31.016779
34.117064,31.212225
31.266721,29.816675
32.918875,24.406897
34.241281,31.250196
33.800864,31.126646
31.271519,29.815773
31.185193,30.022924
31.814443,31.417539
34.241281,31.250196
33.800864,31.126646
33.800864,31.126646
31.334314,30.084628
34.117064,31.212225
31.185193,30.022924
31.185193,30.022924
34.117064,31.212225
34.117064,31.212225
33.800864,31.126646
33.800864,31.126646
34.219944,31.173071
31.185193,30.022924
34.117064,31.212225
34.241281,31.250196
33.800864,31.126646
34.117064,31.212225
34.117064,31.212225
33.800864,31.126646
33.800864,31.126646
34.219944,31.173071
34.241281,31.250196
34.117064,31.212225
34.241281,31.250196
33.800864,31.126646
33.617842,30.605228
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
34.117064,31.212225
33.96743,31.174142
33.800864,31.126646
31.271999,29.846905
31.314046,30.165667
33.800864,31.126646
34.241281,31.250196
33.955927,31.163713
33.785693,30.4653
33.955927,31.163713
34.241281,31.250196
34.117064,31.212225
33.800864,31.126646
34.117064,31.212225
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.955927,31.163713
34.067523,31.196338
31.317676,29.854085
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
34.117064,31.212225
33.800864,31.126646
34.146268,31.082872
34.068869,31.207882
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
34.117064,31.212225
34.117064,31.212225
34.117064,31.212225
34.247173,30.996139
33.617577,30.608472
34.117064,31.212225
34.241281,31.250196
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.58176,30.599508
33.955927,31.163713
33.800864,31.126646
34.241281,31.250196
34.117064,31.212225
33.617577,30.608472
34.241281,31.250196
34.117064,31.212225
34.117064,31.212225
34.241281,31.250196
33.800864,31.126646
34.233926,31.274523
33.72472,31.116554
34.117064,31.212225
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
34.12108,31.213445
33.72472,31.116554
33.955927,31.163713
33.72472,31.116554
33.749462,29.905631
33.785693,30.4653
33.800864,31.126646
34.368583,30.666689
33.800864,31.126646
33.617577,30.608472
33.800864,31.126646
34.117064,31.212225
34.241281,31.250196
34.146268,31.082872
34.146268,31.082872
34.008556,31.186065
34.241281,31.250196
34.117064,31.212225
33.617577,30.608472
33.800864,31.126646
34.117064,31.212225
34.117064,31.212225
33.619489,30.59703
34.117064,31.212225
33.800864,31.126646
33.800864,31.126646
34.117064,31.212225
27.972298,27.059822
34.241281,31.250196
33.800864,31.126646
34.241281,31.250196
34.117064,31.212225
33.800864,31.126646
34.117064,31.212225
33.6419,30.622246
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
34.117064,31.212225
34.117064,31.212225
33.800864,31.126646
33.638763,30.610665
30.959152,29.474122
30.761305,28.087597
34.117064,31.212225
33.800864,31.126646
34.241281,31.250196
34.241281,31.250196
34.241281,31.250196
34.117064,31.212225
34.241281,31.250196
34.117064,31.212225
33.738871,30.088437
34.117064,31.212225
34.117064,31.212225
33.800864,31.126646
33.800864,31.126646
34.241281,31.250196
34.117064,31.212225
33.800864,31.126646
33.800864,31.126646
34.241281,31.250196
33.800864,31.126646
34.117064,31.212225
34.241281,31.250196
33.800864,31.126646
34.117064,31.212225
32.177933,29.37457
34.251727,31.244561
34.117064,31.212225
34.241281,31.250196
31.110741,30.030554
34.241281,31.250196
33.617577,30.608472
30.963032,29.997914
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
34.117064,31.212225
34.146268,31.082872
33.617577,30.608472
33.800864,31.126646
34.241281,31.250196
33.800864,31.126646
33.617577,30.608472
33.800864,31.126646
33.850052,31.066526
34.117064,31.212225
34.368583,30.666689
34.241281,31.250196
34.241281,31.250196
33.800864,31.126646
30.531451,30.371207
33.800864,31.126646
33.800864,31.126646
31.334314,30.084628
33.800864,31.126646
34.241281,31.250196
34.087422,31.16983
34.241281,31.250196
34.117064,31.212225
34.068428,31.206487
34.117064,31.212225
33.800864,31.126646
34.117064,31.212225
34.241281,31.250196
34.117064,31.212225
34.117064,31.212225
34.241281,31.250196
31.185193,30.022924
34.241281,31.250196
34.241281,31.250196
34.117064,31.212225
33.617577,30.608472
33.617577,30.608472
33.617577,30.608472
33.617577,30.608472
33.800864,31.126646
33.472405,31.073358
33.800864,31.126646
34.117064,31.212225
34.006209,31.169537
34.117064,31.212225
34.241281,31.250196
31.799317,31.420449
34.117064,31.212225
34.117064,31.212225
34.151037,31.211786
33.617577,30.608472
33.617577,30.608472
33.617577,30.608472
33.617577,30.608472
30.963032,29.997914
34.241281,31.250196
34.117064,31.212225
33.800864,31.126646
34.489787,30.392788
34.241281,31.250196
34.117064,31.212225
33.800864,31.126646
33.800864,31.126646
34.240071,31.23185
34.23045,31.228216
34.23045,31.228216
34.241281,31.250196
33.72472,31.116554
31.456419,30.026531
33.800864,31.126646
34.241281,31.250196
34.241389,31.148611
34.241281,31.250196
33.800864,31.126646
34.117064,31.212225
33.800864,31.126646
30.525031,31.182648
34.110022,31.211297
34.109856,31.211758
34.110425,31.211645
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.408322,31.050078
33.617577,30.608472
34.117064,31.212225
34.146268,31.082872
34.151037,31.211786
34.117064,31.212225
34.117064,31.212225
33.871746,31.006923
34.117064,31.212225
33.800864,31.126646
34.241281,31.250196
34.117064,31.212225
33.955927,31.163713
31.479895,30.228341
33.617577,30.608472
34.117064,31.212225
34.194079,31.2414
33.617577,30.608472
34.117064,31.212225
31.334314,30.084628
34.146268,31.082872
34.241281,31.250196
34.241281,31.250196
34.117064,31.212225
33.871746,31.006923
34.117064,31.212225
33.800864,31.126646
33.617577,30.608472
34.392049,30.882597
33.800864,31.126646
34.681667,30.002778
33.800864,31.126646
34.227465,31.1489
33.800864,31.126646
33.800864,31.126646
31.334314,30.084628
34.175,31.250833
33.800864,31.126646
34.117064,31.212225
34.117064,31.212225
34.241281,31.250196
34.241281,31.250196
33.800864,31.126646
31.456419,30.026531
33.800864,31.126646
34.146268,31.082872
33.800864,31.126646
34.117064,31.212225
33.617577,30.608472
33.800864,31.126646
34.117064,31.212225
34.117064,31.212225
34.117064,31.212225
34.117064,31.212225
33.617577,30.608472
33.800864,31.126646
33.617577,30.608472
33.800864,31.126646
34.117064,31.212225
33.800864,31.126646
34.117064,31.212225
33.800864,31.126646
31.456419,30.026531
32.058755,26.220964
34.241281,31.250196
32.713285,29.590594
34.117064,31.212225
34.117064,31.212225
34.117064,31.212225
34.136125,31.17308
33.800864,31.126646
31.185193,30.022924
30.942169,31.111961
31.334314,30.084628
34.087422,31.16983
34.196793,31.172319
33.800864,31.126646
33.72472,31.116554
33.800864,31.126646
33.800864,31.126646
31.334314,30.084628
30.682439,29.360999
29.894987,31.18051
33.785693,30.4653
34.896899,29.492478
34.381944,30.8775
33.72472,31.116554
33.800864,31.126646
33.955927,31.163713
33.800864,31.126646
33.72472,31.116554
33.800864,31.126646
34.117064,31.212225
34.117064,31.212225
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
30.705307,25.950713
33.800864,31.126646
33.800864,31.126646
34.117064,31.212225
34.241281,31.250196
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
32.655393,29.864917
32.655393,29.864917
33.785693,30.4653
33.800864,31.126646
33.395,30.0075
33.617577,30.608472
33.800864,31.126646
34.146268,31.082872
33.800864,31.126646
33.800864,31.126646
34.241281,31.250196
34.080634,31.117753
33.800864,31.126646
33.800864,31.126646
33.841528,31.104444
33.801481,31.085764
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.785693,30.4653
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
34.241281,31.250196
34.241281,31.250196
33.800864,31.126646
34.241281,31.250196
33.800864,31.126646
33.800864,31.126646
33.763632,29.952739
29.694039,30.93436
34.231465,31.253554
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
34.005281,31.052045
33.837488,31.08794
33.6,30.5
33.800864,31.126646
33.800864,31.126646
33.812419,31.099057
33.800864,31.126646
33.812419,31.099057
31.334314,30.084628
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
34.241281,31.250196
34.117064,31.212225
31.700946,31.329815
33.800864,31.126646
33.800864,31.126646
30.999529,30.787678
30.999529,30.787678
29.894987,31.18051
30.999529,30.787678
33.800864,31.126646
33.81304,31.104073
33.808595,31.0643
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
34.241281,31.250196
34.241281,31.250196
33.974544,28.570698
33.800864,31.126646
34.241281,31.250196
34.241281,31.250196
34.241281,31.250196
33.800421,31.106431
31.334314,30.084628
34.168217,31.279846
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
34.241281,31.250196
34.146268,31.082872
34.219944,31.173071
34.241281,31.250196
33.955927,31.163713
34.117064,31.212225
34.241281,31.250196
33.800864,31.126646
34.241281,31.250196
33.800864,31.126646
30.768123,28.697896
30.76186,28.087219
33.800864,31.126646
33.800864,31.126646
31.394668,31.021564
33.83708,31.087681
33.83708,31.087681
33.800864,31.126646
31.334314,30.084628
33.800864,31.126646
33.800864,31.126646
31.259934,29.62302
31.259934,29.62302
34.247173,30.996139
31.395412,30.230907
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.80377,27.205331
33.80377,27.205331
31.271999,29.846905
29.894987,31.18051
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
30.870842,29.31938
33.800864,31.126646
29.894987,31.18051
32.552236,25.290067
31.135263,30.543951
33.827231,31.061518
33.660885,31.095022
34.241281,31.250196
33.660885,31.095022
33.72472,31.116554
33.643307,30.519208
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
34.241281,31.250196
33.800864,31.126646
31.814443,31.417539
33.008587,31.016779
33.800864,31.126646
33.800864,31.126646
33.638188,31.080795
33.638188,31.080795
33.800864,31.126646
33.800864,31.126646
34.241281,31.250196
33.628685,30.570085
33.008587,31.016779
33.749462,29.905631
31.334314,30.084628
33.026352,30.968153
33.032319,30.974198
34.241281,31.250196
33.850848,30.701736
33.850848,30.701736
33.800864,31.126646
31.334314,30.084628
33.823922,31.100028
31.334314,30.084628
33.785693,30.4653
31.334314,30.084628
33.800864,31.126646
33.800864,31.126646
34.117064,31.212225
34.117064,31.212225
34.117064,31.212225
34.117064,31.212225
34.117064,31.212225
33.800864,31.126646
33.800864,31.126646
33.836074,31.078092
34.117064,31.212225
29.958638,29.497747
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.903081,31.149084
33.800864,31.126646
33.883611,31.144444
33.617577,30.608472
33.749462,29.905631
34.117064,31.212225
33.800864,31.126646
34.117064,31.212225
33.800864,31.126646
33.350886,31.040109
33.800864,31.126646
33.800864,31.126646
34.247173,30.996139
34.241281,31.250196
33.008587,31.016779
31.185193,30.022924
33.800864,31.126646
34.040887,31.191767
33.836369,31.07807
33.800864,31.126646
33.800864,31.126646
33.008587,31.016779
33.800864,31.126646
33.144189,30.460683
31.317676,29.854085
31.317676,29.854085
31.185193,30.022924
33.800864,31.126646
33.008587,31.016779
33.617577,30.608472
33.92375,31.154546
31.505061,31.095059
33.800864,31.126646
34.098481,31.210027
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
32.869948,31.012076
32.869948,31.012076
29.894987,31.18051
34.368583,30.666689
31.09818,29.080087
33.164097,30.443758
33.785693,30.4653
31.09818,29.080087
33.617577,30.59726
33.617577,30.59726
33.800864,31.126646
33.800864,31.126646
33.72472,31.116554
33.669514,31.100118
33.539045,30.437272
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
31.269641,30.135777
33.816765,31.077535
33.565095,31.072869
33.800864,31.126646
33.835745,31.090911
29.9634,27.992848
33.800864,31.126646
31.334314,30.084628
34.028861,30.653
34.117064,31.212225
34.068869,31.207882
33.800864,31.126646
33.800864,31.126646
33.381111,31.041389
33.800864,31.126646
31.317676,29.854085
30.76184,28.087097
33.803276,31.132093
33.203921,30.735961
33.035825,30.763144
33.785693,30.4653
33.785693,30.4653
34.241281,31.250196
31.185193,30.022924
31.334314,30.084628
31.334314,30.084628
34.241281,31.250196
33.800864,31.126646
31.216856,30.50156
27.938336,25.574242
31.109213,30.040487
31.334314,30.084628
33.800864,31.126646
31.334314,30.084628
33.617577,30.608472
31.185193,30.022924
33.05497,30.745047
34.117064,31.212225
34.241281,31.250196
33.800864,31.126646
34.241281,31.250196
33.350886,31.040109
32.610404,29.937901
33.350886,31.040109
33.800864,31.126646
34.117064,31.212225
31.185193,30.022924
34.106732,31.205106
33.800864,31.126646
33.618234,30.526326
33.429999,31.060634
33.554774,31.094981
33.605352,31.076016
33.676809,31.104881
33.842051,31.076136
33.72472,31.116554
33.72472,31.116554
33.800864,31.126646
33.800864,31.126646
33.800864,31.126646
33.72472,31.116554
32.989632,30.988216
33.599,31.077557
34.117064,31.212225
33.279033,30.997455
31.334314,30.084628
33.008587,31.016779
34.247173,30.996139
33.800864,31.126646
32.746646,30.930846
34.117064,31.212225
34.117064,31.212225
33.008587,31.016779
33.008587,31.016779
33.011588,31.017521
34.241281,31.250196
33.800864,31.126646
34.054046,31.160175
34.130211,31.156504
34.117064,31.212225
33.7438,30.74238
34.241281,31.250196
31.251656,30.327666
34.117064,31.212225
34.219659,31.295137
34.146268,31.082872
34.008556,31.186065
33.061683,30.987891
34.241281,31.250196
34.241281,31.250196
33.008587,31.016779
34.089213,31.111753
33.800864,31.126646
34.146268,31.082872
34.146268,31.082872
34.146268,31.082872
33.800864,31.126646
33.924767,31.14994
33.955927,31.163713
33.955927,31.163713
33.955927,31.163713
33.955927,31.163713
33.955927,31.163713
33.717454,30.65881
33.372944,28.892411
33.534691,30.624939
33.008587,31.016779
34.117064,31.212225
33.423484,30.414569
34.008556,31.186065
34.008556,31.186065
33.381687,30.706731
34.120689,31.211798
34.241281,31.250196
33.456283,30.686144
34.146268,31.082872
34.151037,31.211786
34.151037,31.211786
34.151037,31.211786
32.7763,30.9887
32.712679,30.942935
32.745955,30.95386
32.760293,30.988062
32.745955,30.95386
32.712679,30.942935
32.760293,30.988062
32.773866,30.954247
33.008587,31.016779
32.745955,30.95386
32.74731,30.972668
32.773866,30.954247
32.745955,30.95386
33.800864,31.126646
32.712679,30.942935
32.760293,30.988062
32.773866,30.954247
32.773866,30.954247
34.164167,31.156389
33.008587,31.016779
33.500833,31.0875
34.117064,31.212225
34.117064,31.212225
33.617577,30.282365
34.241281,31.250196
33.008587,31.016779
34.117064,31.212225
33.144189,30.460683
34.241281,31.250196
33.008587,31.016779
33.331268,30.676843
33.617577,30.282365
32.578233,30.920625
33.617577,30.282365
33.617577,30.282365
33.606244,30.462012